1663888221.780336 tcp   SYN-SENT 0      1               192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,972ms,0) uid:20001 ino:6366946 sk:343a 1663888221.780355 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:58923596 lastrcv:58923596 lastack:58923596 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                       
1663888222.935998 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,,0) uid:20001 ino:6366947 sk:3441 1663888222.936012 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                    
1663888222.936023 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,,0) uid:20001 ino:6366947 sk:3442 1663888222.936034 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                                                    
1663888222.936047 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.952ms,1) uid:20001 ino:6366946 sk:343e 1663888222.936058 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                       
1663888222.936096 mptcp ESTAB    0      15708           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,224ms,0) uid:20001 ino:6366946 sk:343f 1663888222.936109 	 subflows:1 add_addr_signal:3 add_addr_accepted_max:7 write_seq:21800000594 snd_una:70000000b rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                                          
1663888223.080309 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.812ms,1) uid:20001 ino:6366946 sk:343b 1663888223.080321 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58924892 lastrcv:58924892 lastack:58924892 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                 
1663888223.080333 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.876ms,1) uid:20001 ino:6366947 sk:3440 1663888223.080344 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58924892 lastrcv:58924892 lastack:58924892 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                 
1663888223.080376 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.812ms,1) uid:20001 ino:6366946 sk:343c 1663888223.080388 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58924892 lastrcv:58924892 lastack:58924892 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                             
1663888223.080405 tcp   ESTAB    0      17136           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,132ms,0) uid:20001 ino:6366947 sk:343d 1663888223.080418 	 ts sack reno wscale:7,7 rto:264 rtt:60.261/0.064 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:12 ssthresh:8 bytes_sent:265645 bytes_retrans:8700 bytes_acked:239810 segs_out:195 segs_in:97 data_segs_out:192 send 2274904bps lastrcv:1200 pacing_rate 2729880bps delivery_rate 2085568bps delivered:175 busy:844ms sndbuf_limited:540ms(64.0%) unacked:12 retrans:0/7 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60
1663888223.080429 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.876ms,1) uid:20001 ino:6366947 sk:3441 1663888223.080442 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58924892 lastrcv:58924892 lastack:58924892 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                             
1663888223.080457 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.876ms,1) uid:20001 ino:6366947 sk:3442 1663888223.080469 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58924892 lastrcv:58924892 lastack:58924892 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                             
1663888223.080480 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.808ms,1) uid:20001 ino:6366946 sk:343e 1663888223.080492 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58924896 lastrcv:58924896 lastack:58924896 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                             
1663888223.080527 tcp   ESTAB    0      7140            192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,076ms,0) uid:20001 ino:6366946 sk:343f 1663888223.080539 	 ts sack reno wscale:7,7 rto:264 rtt:60.475/0.435 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:5 ssthresh:4 bytes_sent:332761 bytes_retrans:14280 bytes_acked:311342 segs_out:237 segs_in:133 data_segs_out:234 send 944523bps lastsnd:56 lastrcv:1268 lastack:56 pacing_rate 1133416bps delivery_rate 756840bps delivered:223 busy:848ms unacked:5 retrans:0/10 dsack_dups:3 rcv_space:14280 rcv_ssthresh:64108 minrtt:60       
1663888223.080609 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.804ms,1) uid:20001 ino:6366946 sk:343b 1663888223.080624 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                         
1663888223.080641 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.868ms,1) uid:20001 ino:6366947 sk:3440 1663888223.080653 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                         
1663888223.080689 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.804ms,1) uid:20001 ino:6366946 sk:343c 1663888223.080701 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                 
1663888223.080712 mptcp ESTAB    0      17136           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,128ms,0) uid:20001 ino:6366947 sk:343d 1663888223.080724 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:d                                                                                                                                                                                                                                                                                                                                                                
1663888223.080739 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.868ms,1) uid:20001 ino:6366947 sk:3441 1663888223.080753 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                 
1663888223.080765 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.868ms,1) uid:20001 ino:6366947 sk:3442 1663888223.080776 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                 
1663888223.080789 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.804ms,1) uid:20001 ino:6366946 sk:343e 1663888223.080800 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                 
1663888223.080836 mptcp ESTAB    0      8568            192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,132ms,0) uid:20001 ino:6366946 sk:343f 1663888223.080847 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:6                                                                                                                                                                                                                                                                                                                                                                
1663888223.226758 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.668ms,1) uid:20001 ino:6366946 sk:343b 1663888223.226777 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58925036 lastrcv:58925036 lastack:58925036 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                        
1663888223.226788 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.732ms,1) uid:20001 ino:6366947 sk:3440 1663888223.226799 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58925036 lastrcv:58925036 lastack:58925036 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                        
1663888223.226832 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.668ms,1) uid:20001 ino:6366946 sk:343c 1663888223.226842 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925036 lastrcv:58925036 lastack:58925036 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                    
1663888223.226854 tcp   ESTAB    0      22848           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,240ms,0) uid:20001 ino:6366947 sk:343d 1663888223.226865 	 ts sack reno wscale:7,7 rto:264 rtt:60.43/0.382 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:7 ssthresh:7 bytes_sent:301345 bytes_retrans:10128 bytes_acked:268370 segs_out:221 segs_in:113 data_segs_out:218 send 1323316bps lastsnd:24 lastrcv:1348 lastack:24 pacing_rate 3629648bps delivery_rate 2443592bps delivered:209 busy:992ms sndbuf_limited:688ms(69.4%) unacked:16 retrans:1/8 lost:1 sacked:13 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60
1663888223.226882 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.728ms,1) uid:20001 ino:6366947 sk:3441 1663888223.226897 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925040 lastrcv:58925040 lastack:58925040 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                    
1663888223.226911 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.728ms,1) uid:20001 ino:6366947 sk:3442 1663888223.226922 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925040 lastrcv:58925040 lastack:58925040 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                    
1663888223.226936 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.664ms,1) uid:20001 ino:6366946 sk:343e 1663888223.226950 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925040 lastrcv:58925040 lastack:58925040 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                    
1663888223.226989 tcp   ESTAB    0      11424           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,112ms,0) uid:20001 ino:6366946 sk:343f 1663888223.227000 	 ts sack reno wscale:7,7 rto:264 rtt:60.336/0.094 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:8 ssthresh:4 bytes_sent:362749 bytes_retrans:14280 bytes_acked:337046 segs_out:258 segs_in:145 data_segs_out:255 send 1514718bps lastsnd:20 lastrcv:1412 lastack:20 pacing_rate 1817640bps delivery_rate 1322040bps delivered:241 busy:992ms unacked:8 retrans:0/10 dsack_dups:3 rcv_space:14280 rcv_ssthresh:64108 minrtt:60                                            
1663888223.227070 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.660ms,1) uid:20001 ino:6366946 sk:343b 1663888223.227084 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                                                
1663888223.227098 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.724ms,1) uid:20001 ino:6366947 sk:3440 1663888223.227114 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                                                
1663888223.227155 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.660ms,1) uid:20001 ino:6366946 sk:343c 1663888223.227166 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                        
1663888223.227178 mptcp ESTAB    0      28560           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,260ms,0) uid:20001 ino:6366947 sk:343d 1663888223.227189 	 subflows:1 add_addr_signal:3 add_addr_accepted_max:7 write_seq:21800000594 snd_una:e00000014 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                                                           
1663888223.227202 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.724ms,1) uid:20001 ino:6366947 sk:3441 1663888223.227213 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                        
1663888223.227225 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.724ms,1) uid:20001 ino:6366947 sk:3442 1663888223.227238 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                        
1663888223.227252 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.660ms,1) uid:20001 ino:6366946 sk:343e 1663888223.227265 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                        
1663888223.227307 mptcp ESTAB    0      11424           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,104ms,0) uid:20001 ino:6366946 sk:343f 1663888223.227318 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:8                                                                                                                                                                                                                                                                                                                                                                                                       
1663888223.371562 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.520ms,1) uid:20001 ino:6366946 sk:343b 1663888223.371576 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58925184 lastrcv:58925184 lastack:58925184 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                      
1663888223.371588 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.584ms,1) uid:20001 ino:6366947 sk:3440 1663888223.371600 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58925184 lastrcv:58925184 lastack:58925184 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                      
1663888223.371642 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.520ms,1) uid:20001 ino:6366946 sk:343c 1663888223.371653 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925184 lastrcv:58925184 lastack:58925184 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                  
1663888223.371665 tcp   ESTAB    0      12852           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,132ms,0) uid:20001 ino:6366947 sk:343d 1663888223.371677 	 ts sack reno wscale:7,7 rto:264 rtt:63.251/5.492 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:9 ssthresh:7 bytes_sent:331333 bytes_retrans:10128 bytes_acked:308354 segs_out:243 segs_in:121 data_segs_out:240 send 1625524bps lastsnd:4 lastrcv:1492 lastack:4 pacing_rate 1950600bps delivery_rate 1515768bps delivered:225 busy:1136ms sndbuf_limited:832ms(73.2%) unacked:9 retrans:0/8 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60
1663888223.371689 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.584ms,1) uid:20001 ino:6366947 sk:3441 1663888223.371701 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925184 lastrcv:58925184 lastack:58925184 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                  
1663888223.371714 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.584ms,1) uid:20001 ino:6366947 sk:3442 1663888223.371726 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925184 lastrcv:58925184 lastack:58925184 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                  
1663888223.371738 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.520ms,1) uid:20001 ino:6366946 sk:343e 1663888223.371751 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925184 lastrcv:58925184 lastack:58925184 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                  
1663888223.371795 tcp   ESTAB    0      14280           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,088ms,0) uid:20001 ino:6366946 sk:343f 1663888223.371809 	 ts sack reno wscale:7,7 rto:264 rtt:60.296/0.104 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:4 bytes_sent:389881 bytes_retrans:14280 bytes_acked:361322 segs_out:277 segs_in:157 data_segs_out:274 send 1894653bps lastsnd:44 lastrcv:1556 lastack:44 pacing_rate 2273560bps delivery_rate 1700336bps delivered:258 busy:1136ms unacked:10 retrans:0/10 dsack_dups:3 rcv_space:14280 rcv_ssthresh:64108 minrtt:60                       
1663888223.371876 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.516ms,1) uid:20001 ino:6366946 sk:343b 1663888223.371891 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                              
1663888223.371907 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.580ms,1) uid:20001 ino:6366947 sk:3440 1663888223.371920 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                              
1663888223.371963 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.516ms,1) uid:20001 ino:6366946 sk:343c 1663888223.371978 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                      
1663888223.371992 mptcp ESTAB    0      12852           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,124ms,0) uid:20001 ino:6366947 sk:343d 1663888223.372004 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:9                                                                                                                                                                                                                                                                                                                                                                                     
1663888223.372017 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.576ms,1) uid:20001 ino:6366947 sk:3441 1663888223.372029 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                      
1663888223.372042 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:60435 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.576ms,1) uid:20001 ino:6366947 sk:3442 1663888223.372057 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                      
1663888223.372072 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:57651 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.512ms,1) uid:20001 ino:6366946 sk:343e 1663888223.372086 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                      
1663888223.372129 mptcp ESTAB    0      14280           192.168.10.2:45522 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,080ms,0) uid:20001 ino:6366946 sk:343f 1663888223.372143 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:a                                                                                                                                                                                                                                                                                                                                                                                     
1663888223.518369 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34393 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.376ms,1) uid:20001 ino:6366946 sk:343b 1663888223.518381 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58925328 lastrcv:58925328 lastack:58925328 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                        
1663888223.518393 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:48103 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.440ms,1) uid:20001 ino:6366947 sk:3440 1663888223.518403 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:58925328 lastrcv:58925328 lastack:58925328 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                        
1663888223.518444 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:47827 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=4)) timer:(on,1.376ms,1) uid:20001 ino:6366946 sk:343c 1663888223.518455 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925328 lastrcv:58925328 lastack:58925328 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                    
1663888223.518468 tcp   ESTAB    0      12852           192.168.10.2:45524 192.168.3.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,236ms,0) uid:20001 ino:6366947 sk:343d 1663888223.518479 	 ts sack reno wscale:7,7 rto:264 rtt:61.401/1.766 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:4 ssthresh:4 bytes_sent:344185 bytes_retrans:11556 bytes_acked:319778 segs_out:253 segs_in:129 data_segs_out:250 send 744222bps lastsnd:28 lastrcv:1636 lastack:28 pacing_rate 2232648bps delivery_rate 1491840bps delivered:241 busy:1280ms sndbuf_limited:976ms(76.2%) unacked:10 retrans:1/9 lost:1 sacked:8 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60
1663888223.518490 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:51109 192.168.4.1:5101 users:(("iperf3",pid=5090,fd=6)) timer:(on,1.440ms,1) uid:20001 ino:6366947 sk:3441 1663888223.518501 	 reno rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:58925328 lastrcv:58925328 lastack:58925328 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                    
