1663201872.472378 Connecting to host 192.168.3.1, port 5101
1663201872.472569 [  4] local 192.168.10.2 port 58050 connected to 192.168.3.1 port 5101
1663201872.472622 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663201877.677157 [  4]   7.50-7.60   sec  1.04 MBytes  87.9 Mbits/sec    0   14.1 KBytes       
1663201877.677232 [  4]   7.60-7.70   sec  1.10 MBytes  92.5 Mbits/sec    0   14.1 KBytes       
1663201877.677284 [  4]   7.70-7.80   sec  1.04 MBytes  87.2 Mbits/sec    0   14.1 KBytes       
1663201877.677331 [  4]   7.80-7.90   sec  1.04 MBytes  87.5 Mbits/sec    0   14.1 KBytes       
1663201877.677376 [  4]   7.90-8.00   sec  1.16 MBytes  97.6 Mbits/sec    0   14.1 KBytes       
1663201877.677421 [  4]   8.00-8.10   sec  1.16 MBytes  97.8 Mbits/sec    0   14.1 KBytes       
1663201877.677467 [  4]   8.10-8.20   sec  1.10 MBytes  92.6 Mbits/sec    0   14.1 KBytes       
1663201877.677512 [  4]   8.20-8.30   sec  1.10 MBytes  92.4 Mbits/sec    0   14.1 KBytes       
1663201877.677558 [  4]   8.30-8.40   sec  1.10 MBytes  92.6 Mbits/sec    0   14.1 KBytes       
1663201877.677600 [  4]   8.40-8.50   sec  1.04 MBytes  87.5 Mbits/sec    0   14.1 KBytes       
1663201877.677645 [  4]   8.50-8.60   sec  1004 KBytes  82.3 Mbits/sec    0   14.1 KBytes       
1663201877.677691 [  4]   8.60-8.70   sec  1.04 MBytes  87.4 Mbits/sec    0   14.1 KBytes       
1663201877.677737 [  4]   8.70-8.80   sec   879 KBytes  72.1 Mbits/sec    0   14.1 KBytes       
1663201877.677784 [  4]   8.80-8.90   sec   816 KBytes  66.8 Mbits/sec    0   14.1 KBytes       
1663201877.677833 [  4]   8.90-9.00   sec   753 KBytes  61.7 Mbits/sec    0   14.1 KBytes       
1663201877.677879 [  4]   9.00-9.10   sec   941 KBytes  77.1 Mbits/sec    0   14.1 KBytes       
1663201877.677925 [  4]   9.10-9.20   sec   879 KBytes  71.9 Mbits/sec    0   14.1 KBytes       
1663201877.677971 [  4]   9.20-9.30   sec   941 KBytes  77.1 Mbits/sec    0   14.1 KBytes       
1663201877.678016 [  4]   9.30-9.40   sec   628 KBytes  51.5 Mbits/sec    0   14.1 KBytes       
1663201877.678062 [  4]   9.40-9.50   sec   816 KBytes  66.8 Mbits/sec    0   14.1 KBytes       
1663201877.678107 [  4]   9.50-9.60   sec   816 KBytes  66.8 Mbits/sec    0   14.1 KBytes       
1663201877.678152 [  4]   9.60-9.70   sec   816 KBytes  66.9 Mbits/sec    0   14.1 KBytes       
1663201877.678198 [  4]   9.70-9.80   sec   941 KBytes  77.1 Mbits/sec    0   14.1 KBytes       
1663201877.678243 [  4]   9.80-9.90   sec   941 KBytes  77.2 Mbits/sec    0   14.1 KBytes       
1663201877.678288 [  4]   9.90-10.00  sec   565 KBytes  46.3 Mbits/sec    0   14.1 KBytes       
1663201877.678333 - - - - - - - - - - - - - - - - - - - - - - - - -
1663201877.678379 [ ID] Interval           Transfer     Bandwidth       Retr
1663201877.678432 [  4]   0.00-10.00  sec   113 MBytes  94.9 Mbits/sec    0             sender
1663201877.678479 [  4]   0.00-10.00  sec   110 MBytes  92.0 Mbits/sec                  receiver
1663201877.678524 
1663201877.678570 iperf Done.
